,compound_name,species,smiles,rat_LD50,units,source
4231,"1-Propanone, 1-(10-(3-(dimethylamino)propyl)-10H-phenothiazin-2-yl)- (9CI)",Rat,CCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,-2.833,log(mol/kg),https://doi.org/10.1021/tx900189p
4232,"Hexanedioic acid, bis((6-methyl-3-cyclohexen-1-yl)methyl) ester",Rat,CC1CC=CCC1COC(=O)CCCCC(=O)OCC1CC=CCC1C,-1.759,log(mol/kg),https://doi.org/10.1021/tx900189p
4233,"Phosphoric acid, 2-chloroethyl 2,2-dichloroethenyl ethyl ester",Rat,CCOP(=O)(OC=C(Cl)Cl)OCCCl,-4.754,log(mol/kg),https://doi.org/10.1021/tx900189p
4234,"Cyclopropanecarboxylic acid, 2,2-dimethyl-3-(2-methylpropenyl)-, ethyl ester (8CI)",Rat,CCOC(=O)C1C(C=C(C)C)C1(C)C,-1.878,log(mol/kg),https://doi.org/10.1021/tx900189p
4235,"9,9-Fluorenedipropionic acid, diethyl ester",Rat,CCOC(=O)CCC1(CCC(=O)OCC)c2ccccc2-c2ccccc21,-1.774,log(mol/kg),https://doi.org/10.1021/tx900189p
4236,"Octane, 1-((3-chloropropyl)sulfinyl)- (9CI)",Rat,CCCCCCCCS(=O)CCCCl,-1.625,log(mol/kg),https://doi.org/10.1021/tx900189p
4237,"Benzenesulfonamide, 4-amino-5-chloro-N-((1-ethyl-2-pyrrolidinyl)methyl)-2-methoxy-",Rat,CCN1CCCC1CNS(=O)(=O)c1cc(Cl)c(N)cc1OC,-2.365,log(mol/kg),https://doi.org/10.1021/tx900189p
4238,"2,5-Methano-2H-indeno(1,2-b)oxirene, 2,3,4,5,6,6a,7,7-octachloro-1a,1b,5,5a,6,6a-hexahydro-",Rat,ClC1=C(Cl)C2(Cl)C3C4OC4(Cl)C(Cl)C3C1(Cl)C2(Cl)Cl,-2.967,log(mol/kg),https://doi.org/10.1021/tx900189p
4239,"Salicylaldehyde, 5-nitro- (6CI,7CI,8CI)",Rat,O=Cc1cc([N+](=O)[O-])ccc1O,-2.32,log(mol/kg),https://doi.org/10.1021/tx900189p
4240,"Butanoic acid, 2-chloro-3-oxo-, 1-phenylethyl ester",Rat,CC(=O)C(Cl)C(=O)OC(C)c1ccccc1,-2.437,log(mol/kg),https://doi.org/10.1021/tx900189p
4241,"Propionitrile, 3-(2,4-hexadienoxy)-",Rat,CC=CC=CCOCCC#N,-1.621,log(mol/kg),https://doi.org/10.1021/tx900189p
4242,"Urea, (1-methylcyclopentyl)-",Rat,CC1(NC(N)=O)CCCC1,-2.074,log(mol/kg),https://doi.org/10.1021/tx900189p
4243,"Benzenamine, 2-methoxy-4-nitro-",Rat,COc1cc([N+](=O)[O-])ccc1N,-2.227,log(mol/kg),https://doi.org/10.1021/tx900189p
4244,"Benzylamine, alpha,N-dimethyl-N-nitroso-",Rat,CC(c1ccccc1)N(C)N=O,-2.437,log(mol/kg),https://doi.org/10.1021/tx900189p
4245,"1,4-Benzodioxan, 2-(butylaminomethyl)-8-ethoxy-",Rat,CCCCNCC1COc2cccc(OCC)c2O1,-2.882,log(mol/kg),https://doi.org/10.1021/tx900189p
4246,"Propanoic acid, 2-hydroxy-, ethyl ester",Rat,CCOC(=O)C(C)O,-1.159,log(mol/kg),https://doi.org/10.1021/tx900189p
4247,"Ethanol, 2-(3,5-dimethoxyphenoxy)-",Rat,COc1cc(OC)cc(OCCO)c1,-1.69,log(mol/kg),https://doi.org/10.1021/tx900189p
4248,"Thiodicarbonic diamide (((H2N)C(S))2S), tetramethyl-",Rat,CN(C)C(=S)SC(=S)N(C)C,-2.6660000000000004,log(mol/kg),https://doi.org/10.1021/tx900189p
4249,"Benzylamine, N-nitroso-alpha,alpha,N-trimethyl-",Rat,CN(N=O)C(C)(C)c1ccccc1,-1.929,log(mol/kg),https://doi.org/10.1021/tx900189p
4250,"1,2-Propanediol, 3-(3,5-dimethoxyphenoxy)-",Rat,COc1cc(OC)cc(OCC(O)CO)c1,-2.036,log(mol/kg),https://doi.org/10.1021/tx900189p
4251,"Acetamide, 2,2-dichloro-N-(2-hydroxyethyl)-N-(p-(methylsulfonyl)benzyl)-",Rat,CS(=O)(=O)c1ccc(CN(CCO)C(=O)C(Cl)Cl)cc1,-1.435,log(mol/kg),https://doi.org/10.1021/tx900189p
4252,"Thiazole, 4,5-dihydro-2-(2-propenylthio)- (9CI)",Rat,C=CCSC1=NCCS1,-3.161,log(mol/kg),https://doi.org/10.1021/tx900189p
4253,"Propanoic acid, 2-methyl-, 2-methylpropyl ester",Rat,CC(C)COC(=O)C(C)C,-1.052,log(mol/kg),https://doi.org/10.1021/tx900189p
4254,"1H-Imidazole, 1-(1-((4-chloro-2-(trifluoromethyl)phenyl)imino)-2-propoxyethyl)-",Rat,CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1,-2.684,log(mol/kg),https://doi.org/10.1021/tx900189p
4255,"Phthalide, 4,5,6,7-tetrachloro-",Rat,O=C1OCc2c(Cl)c(Cl)c(Cl)c(Cl)c21,-1.133,log(mol/kg),https://doi.org/10.1021/tx900189p
4256,"2-Propenoic acid, 2-methyl-, 1,2-ethanediyl ester",Rat,C=C(C)C(=O)OCCOC(=O)C(=C)C,-1.779,log(mol/kg),https://doi.org/10.1021/tx900189p
4257,"p-Toluenesulfonamide, N-(5-isobutyl-1,3,4-thiadiazol-2-yl)-",Rat,Cc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1,-2.113,log(mol/kg),https://doi.org/10.1021/tx900189p
4258,"Phosphonic acid, phenyl-, 2-methylpropyl 2-propynyl ester (9CI)",Rat,C#CCOP(=O)(OCC(C)C)c1ccccc1,-2.624,log(mol/kg),https://doi.org/10.1021/tx900189p
4259,"5H-Dibenz(b,e)azepine-2-acetic acid, 6,11-dihydro-5-methyl-11-oxo-",Rat,CN1Cc2ccccc2C(=O)c2cc(CC(=O)O)ccc21,-2.525,log(mol/kg),https://doi.org/10.1021/tx900189p
4260,"2-Butene, 1,1,2,4-tetrachloro-",Rat,ClCC=C(Cl)C(Cl)Cl,-2.662,log(mol/kg),https://doi.org/10.1021/tx900189p
4261,"5H-Dibenz(b,e)azepine-2-acetic acid, 6,11-dihydro-11-oxo-",Rat,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CN2,-2.518,log(mol/kg),https://doi.org/10.1021/tx900189p
4262,"4-Pentenenitrile, 3-hydroxy-",Rat,C=CC(O)CC#N,-2.6860000000000004,log(mol/kg),https://doi.org/10.1021/tx900189p
4263,Furfuryl alcohol,Rat,OCc1ccco1,-2.744,log(mol/kg),https://doi.org/10.1021/tx900189p
4264,Isotridecyl alcohol,Rat,CC(C)CCCCCCCCCCO,-1.071,log(mol/kg),https://doi.org/10.1021/tx900189p
4265,"Thiazole, 4,5-dimethyl-",Rat,Cc1ncsc1C,-2.072,log(mol/kg),https://doi.org/10.1021/tx900189p
4266,"1,4-Dithian-2-one, O,O'-(dithiobis((methylimino)carbonyl))dioxime",Rat,CN(SSN(C)C(=O)ON=C1CSCCS1)C(=O)ON=C1CSCCS1,-3.472,log(mol/kg),https://doi.org/10.1021/tx900189p
4267,2-Thiophenecarboxaldehyde,Rat,O=Cc1cccs1,-2.088,log(mol/kg),https://doi.org/10.1021/tx900189p
4268,"Benzene, (1,1-dimethylethyl)-",Rat,CC(C)(C)c1ccccc1,-1.644,log(mol/kg),https://doi.org/10.1021/tx900189p
4269,"1H-Indazole-3-acetic acid, 5-chloro-, ethyl ester",Rat,CCOC(=O)Cc1n[nH]c2ccc(Cl)cc12,-1.6969999999999998,log(mol/kg),https://doi.org/10.1021/tx900189p
4270,"Ethanimidothioic acid, N,N'-(dithiobis((methylimino)carbonyloxy))bis-, dimethyl ester",Rat,CSC(C)=NOC(=O)N(C)SSN(C)C(=O)ON=C(C)SC,-3.3080000000000003,log(mol/kg),https://doi.org/10.1021/tx900189p
4271,"1-Naphthylamine, 5,8-dichloro-",Rat,Nc1cccc2c(Cl)ccc(Cl)c12,-1.784,log(mol/kg),https://doi.org/10.1021/tx900189p
4272,"1H-Indene, 2,3-dihydro-1,1-dimethyl-6-(1,1-dimethylethyl)-",Rat,CC(C)(C)c1ccc2c(c1)C(C)(C)CC2,-1.116,log(mol/kg),https://doi.org/10.1021/tx900189p
4273,"1,2-Benzenedicarboxylic acid, diisooctyl ester",Rat,CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,-1.249,log(mol/kg),https://doi.org/10.1021/tx900189p
4274,Benzenesulphonyl chloride,Rat,O=S(=O)(Cl)c1ccccc1,-1.955,log(mol/kg),https://doi.org/10.1021/tx900189p
4275,"Ethanimidothioic acid, N,N'-(dithiobis((methylimino)carbonyloxy))bis-, bis(2-cyanoethyl) ester",Rat,CC(=NOC(=O)N(C)SSN(C)C(=O)ON=C(C)SCCC#N)SCCC#N,-3.764,log(mol/kg),https://doi.org/10.1021/tx900189p
4276,"1,2-Benzisothiazole, 3-(2-propenyloxy)-, 1,1-dioxide (9CI)",Rat,C=CCOC1=NS(=O)(=O)c2ccccc21,-2.041,log(mol/kg),https://doi.org/10.1021/tx900189p
4277,"Cyclohexanol, 4-(1,1-dimethylethyl)-",Rat,CC(C)(C)C1CCC(O)CC1,-1.571,log(mol/kg),https://doi.org/10.1021/tx900189p
4278,"Propionic acid, 2-methyl-2-phenoxy-, 2-morpholinoethyl ester (8CI)",Rat,CC(C)(Oc1ccccc1)C(=O)OCCN1CCOCC1,-1.569,log(mol/kg),https://doi.org/10.1021/tx900189p
4279,"Phosphorothioic acid, O-(1,6-dihydro-5-(ethylthio)-1-methyl-6-oxo-4-pyridazinyl) O-ethyl O-(1-methylethyl) ester",Rat,CCOP(=S)(Oc1cnn(C)c(=O)c1SCC)OC(C)C,-3.613,log(mol/kg),https://doi.org/10.1021/tx900189p
4280,"(1)-alpha,alpha,4-Trimethylcyclohex-3-ene-1-methanol",Rat,CC1=CCC(C(C)(C)O)CC1,-1.475,log(mol/kg),https://doi.org/10.1021/tx900189p
4281,"Pyrimidine, 2,4-diamino-6-ethyl-5-phenyl-",Rat,CCc1nc(N)nc(N)c1-c1ccccc1,-3.2310000000000003,log(mol/kg),https://doi.org/10.1021/tx900189p
4282,"Benzenesulfonamide, N-butyl-",Rat,CCCCNS(=O)(=O)c1ccccc1,-2.017,log(mol/kg),https://doi.org/10.1021/tx900189p
4283,"Acetic acid, (2-(2,6-dichloroanilino)-5-hydroxyphenyl)-",Rat,O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,-2.339,log(mol/kg),https://doi.org/10.1021/tx900189p
4284,"Phenethylamine, beta-(sec-butyl)-N,N-dimethyl-5-fluoro-2-methoxy-",Rat,CCC(C)C(CN(C)C)c1cc(F)ccc1OC,-2.927,log(mol/kg),https://doi.org/10.1021/tx900189p
4285,Benzoyl chloride,Rat,O=C(Cl)c1ccccc1,-1.869,log(mol/kg),https://doi.org/10.1021/tx900189p
4286,"Tyrosine, 3-carboxy-, DL-",Rat,NC(Cc1ccc(O)c(C(=O)O)c1)C(=O)O,-1.654,log(mol/kg),https://doi.org/10.1021/tx900189p
4287,"Acetic acid, (o-(2,6-dichloro-3-hydroxyanilino)phenyl)-",Rat,O=C(O)Cc1ccccc1Nc1c(Cl)ccc(O)c1Cl,-2.6060000000000003,log(mol/kg),https://doi.org/10.1021/tx900189p
4288,"Phenethylamine, beta-(sec-butyl)-5-chloro-N,N-dimethyl-2-ethoxy-",Rat,CCOc1ccc(Cl)cc1C(CN(C)C)C(C)CC,-2.652,log(mol/kg),https://doi.org/10.1021/tx900189p
4289,"Hydrocinnamic acid, alpha-amino-3-carboxy-4-methoxy-, DL-",Rat,COc1ccc(CC(N)C(=O)O)cc1C(=O)O,-1.68,log(mol/kg),https://doi.org/10.1021/tx900189p
4290,"Benzene, nitro-",Rat,O=[N+]([O-])c1ccccc1,-2.547,log(mol/kg),https://doi.org/10.1021/tx900189p
4291,"Acetic acid, (2-(2,6-dichloro-4-hydroxyanilino)-5-hydroxyphenyl)-",Rat,O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cc(O)cc1Cl,-2.516,log(mol/kg),https://doi.org/10.1021/tx900189p
4292,"2-Propenamide, N-(methoxymethyl)-",Rat,C=CC(=O)NCOC,-2.842,log(mol/kg),https://doi.org/10.1021/tx900189p
4293,"Phosphoric acid, 2,2-dichloro-1-(2,4-dichlorophenyl)ethenyl dimethyl ester (9CI)",Rat,COP(=O)(OC)OC(=C(Cl)Cl)c1ccc(Cl)cc1Cl,-3.526,log(mol/kg),https://doi.org/10.1021/tx900189p
4294,"Benzenamine, 2,6-dichloro-4-nitro-",Rat,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,-1.936,log(mol/kg),https://doi.org/10.1021/tx900189p
4295,"Ethanol, 2,2-dibromo-2-nitro-",Rat,O=[N+]([O-])C(Br)(Br)CO,-3.932,log(mol/kg),https://doi.org/10.1021/tx900189p
4296,"4-Thiazoline-2-thiol, 4-ethyl-",Rat,CCC1=CSC(S)N1,-3.624,log(mol/kg),https://doi.org/10.1021/tx900189p
4297,"Phosphoric acid, 2,2-dichloro-1-(2,4-dichlorophenyl)ethenyl diethyl ester (9CI)",Rat,CCOP(=O)(OCC)OC(=C(Cl)Cl)c1ccc(Cl)cc1Cl,-4.1160000000000005,log(mol/kg),https://doi.org/10.1021/tx900189p
4298,"Benzene, 1,2-dichloro-4-nitro-",Rat,O=[N+]([O-])c1ccc(Cl)c(Cl)c1,-2.3040000000000003,log(mol/kg),https://doi.org/10.1021/tx900189p
4299,"Phenethylamine, beta-(sec-butyl)-3-chloro-N,N-dimethyl-4-methoxy-",Rat,CCC(C)C(CN(C)C)c1ccc(OC)c(Cl)c1,-2.774,log(mol/kg),https://doi.org/10.1021/tx900189p
4300,"Succinonitrile, 2,3-epoxy-, (-)-(E)-",Rat,N#CC1OC1C#N,-2.576,log(mol/kg),https://doi.org/10.1021/tx900189p
4301,"Phenol, 2-amino-4-nitro-",Rat,Nc1cc([N+](=O)[O-])ccc1O,-1.808,log(mol/kg),https://doi.org/10.1021/tx900189p
4302,"2-Propenamide, N-hydroxy-3-phenyl- (9CI)",Rat,O=C(C=Cc1ccccc1)NO,-1.882,log(mol/kg),https://doi.org/10.1021/tx900189p
4303,"Benzene, 1,3-bis(1-methylethyl)-",Rat,CC(C)c1cccc(C(C)C)c1,-1.341,log(mol/kg),https://doi.org/10.1021/tx900189p
4304,"Phenethylamine, beta-(sec-butyl)-3-chloro-N,N-dimethyl-4-ethoxy-",Rat,CCOc1ccc(C(CN(C)C)C(C)CC)cc1Cl,-2.799,log(mol/kg),https://doi.org/10.1021/tx900189p
4305,"1H-Indole, 3-(1-methyl-3-pyrrolidinyl)- (9CI)",Rat,CN1CCC(c2c[nH]c3ccccc23)C1,-2.6860000000000004,log(mol/kg),https://doi.org/10.1021/tx900189p
4306,"Sulfamic acid, 2,2,2-trichloroethyl ester",Rat,NS(=O)(=O)OCC(Cl)(Cl)Cl,-1.66,log(mol/kg),https://doi.org/10.1021/tx900189p
4307,"Phenethylamine, beta-(sec-butyl)-N,N-dimethyl-2-ethoxy-5-fluoro-",Rat,CCOc1ccc(F)cc1C(CN(C)C)C(C)CC,-2.917,log(mol/kg),https://doi.org/10.1021/tx900189p
4308,"Benzimidazole, 5-fluoro-2-(trifluoromethyl)-",Rat,Fc1ccc2[nH]c(C(F)(F)F)nc2c1,-4.09,log(mol/kg),https://doi.org/10.1021/tx900189p
4309,"Naphtho(2,1-b)furan, 2-nitro-",Rat,O=[N+]([O-])c1cc2c(ccc3ccccc32)o1,-2.6860000000000004,log(mol/kg),https://doi.org/10.1021/tx900189p
4310,"4-Pentenoic acid, 2-(2-propenyl)- (9CI)",Rat,C=CCC(CC=C)C(=O)O,-2.391,log(mol/kg),https://doi.org/10.1021/tx900189p
4311,"4H-1,3,5-Thiadiazin-4-one, 2-((1,1-dimethylethyl)imino)tetrahydro-3-(1-methylethyl)-5-phenyl-",Rat,CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,-2.143,log(mol/kg),https://doi.org/10.1021/tx900189p
4312,"Phenol, 4-(1-methylpropyl)-",Rat,CCC(C)c1ccc(O)cc1,-1.788,log(mol/kg),https://doi.org/10.1021/tx900189p
4313,"Phenethylamine, beta-(sec-butyl)-5-chloro-N,N-dimethyl-2-propoxy-",Rat,CCCOc1ccc(Cl)cc1C(CN(C)C)C(C)CC,-2.725,log(mol/kg),https://doi.org/10.1021/tx900189p
4314,"Benzimidazole, 5-amino-2-(trifluoromethyl)-",Rat,Nc1ccc2[nH]c(C(F)(F)F)nc2c1,-3.477,log(mol/kg),https://doi.org/10.1021/tx900189p
4315,"Benzimidazole, 5-tert-butyl-2-(trifluoromethyl)-",Rat,CC(C)(C)c1ccc2[nH]c(C(F)(F)F)nc2c1,-3.84,log(mol/kg),https://doi.org/10.1021/tx900189p
4316,"Phenethylamine, beta-(sec-butyl)-3-chloro-N,N-dimethyl-4-propoxy-",Rat,CCCOc1ccc(C(CN(C)C)C(C)CC)cc1Cl,-2.604,log(mol/kg),https://doi.org/10.1021/tx900189p
4317,"Benzoic acid, 4-nitro-, ethyl ester",Rat,CCOC(=O)c1ccc([N+](=O)[O-])cc1,-1.866,log(mol/kg),https://doi.org/10.1021/tx900189p
4318,"Acetic acid, ((4-amino-3,5-dichloro-6-fluoro-2-pyridinyl)oxy)-",Rat,Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,-2.025,log(mol/kg),https://doi.org/10.1021/tx900189p
4319,"DL-Valine, N-(2-chloro-4-(trifluoromethyl)phenyl)-, cyano(3-phenoxyphenyl)methyl ester",Rat,CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,-3.285,log(mol/kg),https://doi.org/10.1021/tx900189p
4320,"Phenethylamine, 4-butoxy-beta-(sec-butyl)-3-chloro-N,N-dimethyl-",Rat,CCCCOc1ccc(C(CN(C)C)C(C)CC)cc1Cl,-2.4730000000000003,log(mol/kg),https://doi.org/10.1021/tx900189p
4321,"Propionic acid, 2,3-dibromo-, ethyl ester (6CI,7CI,8CI)",Rat,CCOC(=O)C(Br)CBr,-3.035,log(mol/kg),https://doi.org/10.1021/tx900189p
4322,"Benzenedecanoic acid, 4-iodo-iota-methyl-, ethyl ester",Rat,CCOC(=O)CCCCCCCCC(C)c1ccc(I)cc1,-2.297,log(mol/kg),https://doi.org/10.1021/tx900189p
4323,"Propionic acid, 2-methyl-2-(methylsulfinyl)-",Rat,CS(=O)C(C)(C)C(=O)O,-1.3019999999999998,log(mol/kg),https://doi.org/10.1021/tx900189p
4324,"Methanone, (3,5-bis(1,1-dimethylethyl)-4-hydroxyphenyl)-2-thienyl-",Rat,CC(C)(C)c1cc(C(=O)c2cccs2)cc(C(C)(C)C)c1O,-2.291,log(mol/kg),https://doi.org/10.1021/tx900189p
4325,"2-Propenoic acid, 2-methyl-, monoester with 1,2-propanediol",Rat,C=C(C)C(=O)OCC(C)O,-1.11,log(mol/kg),https://doi.org/10.1021/tx900189p
4326,"Aniline, N,p-dinitroso-N-methyl-",Rat,CN(N=O)c1ccc(N=O)cc1,-2.081,log(mol/kg),https://doi.org/10.1021/tx900189p
4327,"1,3-Cyclohexadiene, 2-methyl-5-(1-methylethyl)-",Rat,CC1=CCC(C(C)C)C=C1,-1.378,log(mol/kg),https://doi.org/10.1021/tx900189p
4328,"1,2,3-Propanetriamine, N(sup 1),N(sup 3)-bis(2-ethylhexyl)-2-methyl-",Rat,CCCCC(CC)CNCC(C)(N)CNCC(CC)CCCC,-2.612,log(mol/kg),https://doi.org/10.1021/tx900189p
4329,"Ergoline-8-methanol, 10-methoxy-1,6-dimethyl-, (8beta)-, 5-bromo-3-pyridinecarboxylate (ester)",Rat,COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1Cc1cn(C)c3cccc2c13,-2.609,log(mol/kg),https://doi.org/10.1021/tx900189p
4330,"2-Propenenitrile, (2-hydroxyethyl)-",Rat,C=C(C#N)CCO,-2.399,log(mol/kg),https://doi.org/10.1021/tx900189p
4331,"1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-",Rat,CC1=CC=C(C(C)C)CC1,-1.909,log(mol/kg),https://doi.org/10.1021/tx900189p
4332,"Benzamide, 3,4-dichloro-N,N-bis(1-methylpropyl)-",Rat,CCC(C)N(C(=O)c1ccc(Cl)c(Cl)c1)C(C)CC,-2.319,log(mol/kg),https://doi.org/10.1021/tx900189p
4333,"Benzenamine, 4,4'-((2,2,2-trifluoro-1-(trifluoromethyl)ethylidene)bis(4,1-phenyleneoxy))bis-",Rat,Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,-2.588,log(mol/kg),https://doi.org/10.1021/tx900189p
4334,"Ethane, 1,2-diisothiocyanato- (9CI)",Rat,S=C=NCCN=C=S,-3.11,log(mol/kg),https://doi.org/10.1021/tx900189p
4335,"Butanoic acid, 3-((6-(4-morpholinyl)-3-pyridazinyl)hydrazono)-, 1,1-dimethyl ethyl ester",Rat,CC(CC(=O)OC(C)(C)C)=NNc1ccc(N2CCOCC2)nn1,-2.539,log(mol/kg),https://doi.org/10.1021/tx900189p
4336,"4(3H)-Quinazolinone, 3-(3,5-dimethyl-4-hydroxyphenyl)-2-methyl-",Rat,Cc1cc(-n2c(C)nc3ccccc3c2=O)cc(C)c1O,-3.0860000000000003,log(mol/kg),https://doi.org/10.1021/tx900189p
4337,"1,4-Benzenediamine, N,N-dimethyl-",Rat,CN(C)c1ccc(N)cc1,-3.435,log(mol/kg),https://doi.org/10.1021/tx900189p
4338,"Morphinan-6-alpha-ol, 7,8-didehydro-4,5-alpha-epoxy-3-methoxy-17-methyl-, 17-oxide",Rat,COc1ccc2c3c1OC1C(O)C=CC4C(C2)[N+](C)([O-])CCC341,-2.295,log(mol/kg),https://doi.org/10.1021/tx900189p
4339,"Acetic acid, mercaptophenyl-, ethyl ester, S-ester with O,O-dimethyl phosphorothioate",Rat,CCOC(=O)C(SP(=O)(OC)OC)c1ccccc1,-3.684,log(mol/kg),https://doi.org/10.1021/tx900189p
4340,"Cyclopropanecarboxamide, N-(3-chlorophenyl)-N-(tetrahydro-2-oxo-3-furanyl)-",Rat,O=C1OCCC1N(C(=O)C1CC1)c1cccc(Cl)c1,-3.2060000000000004,log(mol/kg),https://doi.org/10.1021/tx900189p
4341,"Benzene, 1-(chloromethyl)-4-nitro-",Rat,O=[N+]([O-])c1ccc(CCl)cc1,-1.977,log(mol/kg),https://doi.org/10.1021/tx900189p
4342,"Urea, 1,1-dimethyl-3-(m-(1,1,2,2-tetrafluoro)ethoxy)phenyl-",Rat,CN(C)C(=O)Nc1cccc(OC(F)(F)C(F)F)c1,-2.345,log(mol/kg),https://doi.org/10.1021/tx900189p
4343,"1,4-Benzenedicarbonyl dichloride",Rat,O=C(Cl)c1ccc(C(=O)Cl)cc1,-1.91,log(mol/kg),https://doi.org/10.1021/tx900189p
4344,"2-(alpha-p-Chlorophenyl-alpha-phenylacetyl)indane-1,3-dione",Rat,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1,-5.252000000000002,log(mol/kg),https://doi.org/10.1021/tx900189p
4345,"1,2,4-Triazin-5(4H)-one, 4-amino-6-(2,2-dichloro-1-methylcyclopropyl)-3-(methylthio)-",Rat,CSc1nnc(C2(C)CC2(Cl)Cl)c(=O)n1N,-2.365,log(mol/kg),https://doi.org/10.1021/tx900189p
4346,"Nicotinic acid, 1,1,3,3-tetraester with 2-hydroxy-1,1,3,3-cyclohexanetetramethanol",Rat,O=C(OCC1(COC(=O)c2cccnc2)CCCC(COC(=O)c2cccnc2)(COC(=O)c2cccnc2)C1O)c1cccnc1,-1.807,log(mol/kg),https://doi.org/10.1021/tx900189p
4347,"Oxazolidine, 3-methyl-",Rat,CN1CCOC1,-2.324,log(mol/kg),https://doi.org/10.1021/tx900189p
4348,"4-Oxa-8-thia-2,5-diazanon-5-ene-2-sulfenamide, 3-oxo-N-(phenylmethyl)-N,7,7-trimethyl-",Rat,CSC(C)(C)C=NOC(=O)N(C)SN(C)Cc1ccccc1,-4.56,log(mol/kg),https://doi.org/10.1021/tx900189p
4349,"Isocyanic acid, p-nitrophenyl ester (8CI)",Rat,O=C=Nc1ccc([N+](=O)[O-])cc1,-2.011,log(mol/kg),https://doi.org/10.1021/tx900189p
4350,"Isonicotinic acid hydrazide, hydrazone with D-glucuronic acid gamma-lactone (8CI)",Rat,O=C(NN=CC(O)C1OC(=O)C(O)C1O)c1ccncc1,-1.662,log(mol/kg),https://doi.org/10.1021/tx900189p
4351,"Ethanol, 2,2'-((2-methylphenyl)imino)bis-",Rat,Cc1ccccc1N(CCO)CCO,-1.948,log(mol/kg),https://doi.org/10.1021/tx900189p
4352,"3-Oxa-8-thia-2,5-diazanon-5-ene-2-sulfenamide, N,N-dibutyl-7,7-dimethyl-3-oxo-",Rat,CCCCN(CCCC)SN(C)C(=O)ON=CC(C)(C)SC,-4.447,log(mol/kg),https://doi.org/10.1021/tx900189p
4353,1-(2-Benzyloxyethyl)-4-phenylpiperidine-4-carboxylic acid ethyl ester,Rat,CCOC(=O)C1(c2ccccc2)CCN(CCOCc2ccccc2)CC1,-3.112,log(mol/kg),https://doi.org/10.1021/tx900189p
4354,"Benzene, 1-ethoxy-4-nitro-",Rat,CCOc1ccc([N+](=O)[O-])cc1,-1.705,log(mol/kg),https://doi.org/10.1021/tx900189p
4355,1-Azabicyclo(2.2.2)octane,Rat,C1CN2CCC1CC2,-3.136,log(mol/kg),https://doi.org/10.1021/tx900189p
4356,"Benzene, 1,3-bis(1-methylethyl)-2-isocyanato-",Rat,CC(C)c1cccc(C(C)C)c1N=C=O,-2.158,log(mol/kg),https://doi.org/10.1021/tx900189p
4357,"Urea, (1-methylcyclohexyl)-",Rat,CC1(NC(N)=O)CCCCC1,-2.177,log(mol/kg),https://doi.org/10.1021/tx900189p
4358,"Propanoic acid, 2-(4-((3-chloro-5-(trifluoromethyl)-2-pyridinyl)oxy)phenoxy)-, methyl ester",Rat,COC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,-2.98,log(mol/kg),https://doi.org/10.1021/tx900189p
4359,"1,3-Dioxolane-4-methanol, 2,2-dimethyl-",Rat,CC1(C)OCC(CO)O1,-1.276,log(mol/kg),https://doi.org/10.1021/tx900189p
4360,"6,8-Dioxabicyclo(3.2.1)octane, 1,5-dimethyl-, (1S)-",Rat,CC12CCCC(C)(OC1)O2,-1.935,log(mol/kg),https://doi.org/10.1021/tx900189p
4361,"Propanoic acid, 2-(4-((5-(trifluoromethyl)-2-pyridinyl)oxy)phenoxy)-, butyl ester",Rat,CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,-2.12,log(mol/kg),https://doi.org/10.1021/tx900189p
4362,"Phosphorodithioic acid, O,O-dimethyl ester, S-ester with 2-mercaptoacetamide",Rat,COP(=S)(OC)SCC(N)=O,-2.367,log(mol/kg),https://doi.org/10.1021/tx900189p
4363,"1,3,5-Triazine, 2,4,6-tris(2-propenyloxy)-",Rat,C=CCOc1nc(OCC=C)nc(OCC=C)n1,-2.6260000000000003,log(mol/kg),https://doi.org/10.1021/tx900189p
