id,comp_id,compound_name,species,ld50,units,source
3906,3905,"4(3H)-Quinazolinone, 2-methyl-3-(3-methyl-1-phenyl-1H-pyrazol-5-yl)-",Rat,2.245,log(kg/mol),https://doi.org/10.1021/tx900189p
3907,3906,"2,4,6(1H,3H,5H)-Pyrimidinetrione, 5-(1,3-dimethylbutyl)-5-ethyl- (9CI)",Rat,3.506,log(kg/mol),https://doi.org/10.1021/tx900189p
3908,3907,"2-Naphthalenesulfonic acid, 7-amino-4-hydroxy-",Rat,1.318,log(kg/mol),https://doi.org/10.1021/tx900189p
3909,3908,"1-Propanol, 3-nitro-",Rat,3.135,log(kg/mol),https://doi.org/10.1021/tx900189p
3910,3909,"Acetophenone, 2',3',4',5',6'-pentachloro-",Rat,2.369,log(kg/mol),https://doi.org/10.1021/tx900189p
3911,3910,"4-Pyridinol, 3,5-dichloro-2,6-dimethyl-",Rat,1.028,log(kg/mol),https://doi.org/10.1021/tx900189p
3912,3911,"1H-Indole-3-acetic acid, 1-(4-chlorobenzoyl)-5-methoxy-2-methyl-, 2-carboxy-2-phenylethyl ester, (+-)-",Rat,3.558,log(kg/mol),https://doi.org/10.1021/tx900189p
3913,3912,"Benzamide, 5-bromo-N-(4-bromophenyl)-2-hydroxy-",Rat,2.957,log(kg/mol),https://doi.org/10.1021/tx900189p
3914,3913,"2-Propynylamine, 1,1-dimethyl- (6CI,7CI,8CI)",Rat,1.752,log(kg/mol),https://doi.org/10.1021/tx900189p
3915,3914,"Cyclohexaneacrylic acid, beta-methyl-",Rat,1.764,log(kg/mol),https://doi.org/10.1021/tx900189p
3916,3915,"Propanedioic acid, (ethoxymethylene)-, diethyl ester",Rat,2.369,log(kg/mol),https://doi.org/10.1021/tx900189p
3917,3916,"9,10-Anthracenedione, 1,8-diamino-2-bromo-4,5-dihydroxy-",Rat,1.446,log(kg/mol),https://doi.org/10.1021/tx900189p
3918,3917,"Benzoic acid, 2-hydroxy-, 3-methylbutyl ester",Rat,1.8,log(kg/mol),https://doi.org/10.1021/tx900189p
3919,3918,"Benzoic acid, 2-hydroxy-, 3-hexenyl ester, (Z)-",Rat,1.644,log(kg/mol),https://doi.org/10.1021/tx900189p
3920,3919,2-Ethoxycyclohexan-1-ol,Rat,2.254,log(kg/mol),https://doi.org/10.1021/tx900189p
3921,3920,"Butane, 1,1,2,3,4,4-hexachloro-",Rat,2.821,log(kg/mol),https://doi.org/10.1021/tx900189p
3922,3921,"Quinoline, 6-(sec-butyl)- mixed with 8-(sec-butyl)quinoline (4:1)",Rat,2.259,log(kg/mol),https://doi.org/10.1021/tx900189p
3923,3922,"Dipropylene glycol",Rat,0.956,log(kg/mol),https://doi.org/10.1021/tx900189p
3924,3923,"Thiophene, 3,4-dichlorotetrahydro-, 1,1-dioxide (8CI)(9CI)",Rat,2.594,log(kg/mol),https://doi.org/10.1021/tx900189p
3925,3924,"2-Butenoic acid, 2,3-dichloro-4-oxo-, (Z)- (9CI)",Rat,3.228,log(kg/mol),https://doi.org/10.1021/tx900189p
3926,3925,"Propanoic acid, 2-methyl-, monoester with 2,2,4-trimethyl-1,3-pentanediol",Rat,1.83,log(kg/mol),https://doi.org/10.1021/tx900189p
3927,3926,"9,10-Secocholesta-5,7,10(19)-triene-1,3-diol, (1-alpha,3-beta,5E,7E)-",Rat,3.071,log(kg/mol),https://doi.org/10.1021/tx900189p
3928,3927,"Benzene, 1,2,3-trichloro-",Rat,1.996,log(kg/mol),https://doi.org/10.1021/tx900189p
3929,3928,"1,1'-(m-Phenylene)bis-1H-pyrrole-2,5-dione (9CI)",Rat,2.292,log(kg/mol),https://doi.org/10.1021/tx900189p
3930,3929,"Acetonitrile, (diethylamino)-",Rat,2.846,log(kg/mol),https://doi.org/10.1021/tx900189p
3931,3930,"Ethanethioic acid, (4-chloro-2-methylphenoxy)-, S-ethyl ester (9CI)",Rat,2.491,log(kg/mol),https://doi.org/10.1021/tx900189p
3932,3931,"Glycine, N-((hydroxyphenoxyphosphinyl)methyl)-, methyl ester",Rat,1.801,log(kg/mol),https://doi.org/10.1021/tx900189p
3933,3932,"Phenol, 2,6-bis(1,1-dimethylethyl)-4-(methoxymethyl)-",Rat,1.371,log(kg/mol),https://doi.org/10.1021/tx900189p
3934,3933,"Benzene, bis(1-methylethyl)-",Rat,1.464,log(kg/mol),https://doi.org/10.1021/tx900189p
3935,3934,"2,4,6-Octatriene, 2,6-dimethyl-, (4E,6E)-",Rat,1.856,log(kg/mol),https://doi.org/10.1021/tx900189p
3936,3935,"Indole-3-acetic acid, 1-(p-chlorobenzoyl)-5-methoxy-2-methyl-, ester with salicylic acid",Rat,3.905,log(kg/mol),https://doi.org/10.1021/tx900189p
3937,3936,Xylitol,Rat,0.965,log(kg/mol),https://doi.org/10.1021/tx900189p
3938,3937,"4H-Indol-4-one, 1,5,6,7-tetrahydro-5-(1,4-dioxa-8-azaspiro(4.5)dec-8-ylmethyl)-3-ethyl-2-methyl-",Rat,3.141,log(kg/mol),https://doi.org/10.1021/tx900189p
3939,3938,"Carbamoyl chloride, diethyl-",Rat,1.701,log(kg/mol),https://doi.org/10.1021/tx900189p
3940,3939,"Silane, dimethoxymethylphenyl-",Rat,2.31,log(kg/mol),https://doi.org/10.1021/tx900189p
3941,3940,"Not Available",Rat,4.019,log(kg/mol),https://doi.org/10.1021/tx900189p
3942,3941,"Phenol, 2-(1,1-dimethylethyl)-",Rat,2.533,log(kg/mol),https://doi.org/10.1021/tx900189p
3943,3942,"2(1H)-Quinazolinone, 4-(3-hydroxyphenyl)-7-methyl-1-(1-methylethyl)-",Rat,2.266,log(kg/mol),https://doi.org/10.1021/tx900189p
3944,3943,"1,3-Propanediol, 2-methyl-2-((nitrooxy)methyl)-, dinitrate (ester)",Rat,2.395,log(kg/mol),https://doi.org/10.1021/tx900189p
3945,3944,"Triethylamine, 2-(3,5-dibromo-2-methoxybenzyloxy)-",Rat,2.898,log(kg/mol),https://doi.org/10.1021/tx900189p
3946,3945,"Isodecyl alcohol",Rat,1.482,log(kg/mol),https://doi.org/10.1021/tx900189p
3947,3946,"Phenol, 4-((dimethylamino)methyl)-2,6-bis(1,1-dimethylethyl)-",Rat,2.408,log(kg/mol),https://doi.org/10.1021/tx900189p
3948,3947,"Benzo(g)quinazolin-4(3H)-one, 3-amino-",Rat,2.592,log(kg/mol),https://doi.org/10.1021/tx900189p
3949,3948,"4-Nitro-1H-imidazole (9CI)",Rat,2.275,log(kg/mol),https://doi.org/10.1021/tx900189p
3950,3949,"Cyclohexanol, 2-(1,1-dimethylethyl)-, acetate",Rat,1.635,log(kg/mol),https://doi.org/10.1021/tx900189p
3951,3950,"tert-Nonyl mercaptan (7CI,8CI)",Rat,1.461,log(kg/mol),https://doi.org/10.1021/tx900189p
3952,3951,"1-Butanamine, 4-(diethoxymethylsilyl)-",Rat,1.5,log(kg/mol),https://doi.org/10.1021/tx900189p
3953,3911,"1H-Indole-3-acetic acid, 1-(4-chlorobenzoyl)-5-methoxy-2-methyl-, 2-carboxy-2-phenylethyl ester",Rat,3.474,log(kg/mol),https://doi.org/10.1021/tx900189p
3954,3952,"Benzenesulfonic acid, 2-amino-5-methyl-",Rat,1.204,log(kg/mol),https://doi.org/10.1021/tx900189p
3955,3953,"1H-Imidazole, 1-(2-((2-chloro-3-thienyl)methoxy)-2-(2,4-dichlorophenyl)ethyl)-",Rat,2.702,log(kg/mol),https://doi.org/10.1021/tx900189p
3956,3954,"2H-Benzimidazole-2-thione, 5-chloro-1,3-dihydro- (9CI)",Rat,3.09,log(kg/mol),https://doi.org/10.1021/tx900189p
3957,3955,1-Piperidineethanol,Rat,1.936,log(kg/mol),https://doi.org/10.1021/tx900189p
3958,3956,"Piperidine, 1-(1H-benzimidazol-2-ylthio)-",Rat,2.437,log(kg/mol),https://doi.org/10.1021/tx900189p
3959,3957,"1,3-Propanediol, 2-nitro-1-phenyl-, diacetate (ester), (R*,R*)-",Rat,1.939,log(kg/mol),https://doi.org/10.1021/tx900189p
3960,3958,"3(2H)-Pyridazinone, 5-amino-4-bromo-2-phenyl-",Rat,1.496,log(kg/mol),https://doi.org/10.1021/tx900189p
3961,3959,"Benzoic acid, 2,3,5-triiodo-",Rat,2.789,log(kg/mol),https://doi.org/10.1021/tx900189p
3962,3960,"Thymine, 1-(2,3-dideoxy-beta-D-glycero-pent-2-enofuranosyl)- (7CI,8CI)",Rat,1.749,log(kg/mol),https://doi.org/10.1021/tx900189p
3963,3961,"Acetic acid, ethylnitrosaminomethyl ester",Rat,2.256,log(kg/mol),https://doi.org/10.1021/tx900189p
3964,3962,"Nicotinic acid, monoester with 3-(o-methoxyphenoxy)-1,2-propanediol",Rat,1.595,log(kg/mol),https://doi.org/10.1021/tx900189p
3965,3963,"Phenol, 2,4,6-trinitro-",Rat,3.059,log(kg/mol),https://doi.org/10.1021/tx900189p
3966,3964,"(2,2'-Binaphthalene)-8,8'-dicarboxaldehyde, diamino-1,1',6,6',7,7'-hexahydroxy-3,3'-dimethyl-5,5'-bis(1-methylethyl)-",Rat,2.225,log(kg/mol),https://doi.org/10.1021/tx900189p
3967,3965,"Acetic acid, propylnitrosaminomethyl ester",Rat,2.205,log(kg/mol),https://doi.org/10.1021/tx900189p
3968,3966,"Methane, sulfonylbis(trichloro-",Rat,2.639,log(kg/mol),https://doi.org/10.1021/tx900189p
3969,3967,"1,2,4,5-Benzenetetracarboxylic 1,2:4,5-dianhydride (8CI)",Rat,1.987,log(kg/mol),https://doi.org/10.1021/tx900189p
3970,3968,"2-Propenoic acid, cyclohexyl ester",Rat,1.246,log(kg/mol),https://doi.org/10.1021/tx900189p
3971,3969,"Isoxazolo(3,4-d)pyridazin-7(6H)-one, 3,4,6-trimethyl-",Rat,2.253,log(kg/mol),https://doi.org/10.1021/tx900189p
3972,3970,"Benzoic acid, 5-amino-2-hydroxy-",Rat,1.738,log(kg/mol),https://doi.org/10.1021/tx900189p
3973,3971,"2,5-Pyrrolidinedione, 1-amino-3-(3-bromophenyl)- (9CI)",Rat,2.226,log(kg/mol),https://doi.org/10.1021/tx900189p
3974,3972,"Benzene, 1,4-dimethyl-2-nitro-",Rat,1.792,log(kg/mol),https://doi.org/10.1021/tx900189p
3975,3973,"Acetic acid, (3-(1,1-dimethylethyl)phenoxy)-, propyl ester",Rat,2.143,log(kg/mol),https://doi.org/10.1021/tx900189p
3976,3974,"Isoxazolo(3,4-d)pyridazin-7(6H)-one, 6-methyl-4-phenyl-",Rat,2.356,log(kg/mol),https://doi.org/10.1021/tx900189p
3977,3975,"Phosphorothioic acid, O,O-dimethyl O-(p-(methylthio)phenyl) ester",Rat,4.422,log(kg/mol),https://doi.org/10.1021/tx900189p
3978,3976,"1,4-Benzenediamine, N-(1,4-dimethylpentyl)-N'-phenyl-",Rat,2.129,log(kg/mol),https://doi.org/10.1021/tx900189p
3979,3977,"Acetic acid, 2-(N,N-bis(2-chloroethyl)aminophenyl)-, butyl ester",Rat,4.22,log(kg/mol),https://doi.org/10.1021/tx900189p
3980,3978,"Benzenamine, 4-chloro-2-nitro-",Rat,2.635,log(kg/mol),https://doi.org/10.1021/tx900189p
3981,3979,"Isoxazolo(3,4-d)pyridazin-7(6H)-one, 4,6-diphenyl-",Rat,2.461,log(kg/mol),https://doi.org/10.1021/tx900189p
3982,3980,"1,4-Benzenediamine, N,N'-bis(1,4-dimethylpentyl)-",Rat,2.609,log(kg/mol),https://doi.org/10.1021/tx900189p
3983,3981,"Phenol, 2-(1-methylpropyl)-",Rat,2.672,log(kg/mol),https://doi.org/10.1021/tx900189p
3984,3982,"Acetic acid, 2-(N,N-bis(2-chloroethyl)aminophenyl)-, undecyl ester",Rat,3.935,log(kg/mol),https://doi.org/10.1021/tx900189p
3985,3983,"Isoxazolo(3,4-d)pyridazin-7(6H)-one, 3,6-dimethyl-4-phenyl-",Rat,2.382,log(kg/mol),https://doi.org/10.1021/tx900189p
3986,3984,"Isoxazolo(3,4-d)pyridazin-7(6H)-one, 4,6-diphenyl-3-methyl-",Rat,2.482,log(kg/mol),https://doi.org/10.1021/tx900189p
3987,3985,"Acetic acid, 2-(N,N-bis(2-chloroethyl)aminophenyl)-, dodecyl ester",Rat,3.791,log(kg/mol),https://doi.org/10.1021/tx900189p
3988,3986,"Butane, 1,2-epoxy-4,4,4-trichloro-",Rat,2.068,log(kg/mol),https://doi.org/10.1021/tx900189p
3989,3987,"Benzamide, N,2-dihydroxy- (9CI)",Rat,1.486,log(kg/mol),https://doi.org/10.1021/tx900189p
3990,3988,"Acetic acid, 2-(N,N-bis(2-chloroethyl)aminophenyl)-, tetradecyl ester",Rat,4.012,log(kg/mol),https://doi.org/10.1021/tx900189p
3991,3989,"Phosphine sulfide, tributyl-",Rat,2.521,log(kg/mol),https://doi.org/10.1021/tx900189p
3992,3990,"Benzoyl chloride, 2,4-dichloro-",Rat,1.655,log(kg/mol),https://doi.org/10.1021/tx900189p
3993,3991,"Isoxazolo(3,4-d)pyridazin-7(6H)-one, 4-phenyl-",Rat,2.329,log(kg/mol),https://doi.org/10.1021/tx900189p
3994,3992,"2-Cyclopenten-1-one, 2-pentyl-",Rat,1.84,log(kg/mol),https://doi.org/10.1021/tx900189p
3995,3993,"Acetic acid, 2-(N,N-bis(2-chloroethyl)aminophenyl)-, hexadecyl ester",Rat,3.699,log(kg/mol),https://doi.org/10.1021/tx900189p
3996,3994,"Acetic acid, 2,4,5-trichlorophenoxy-, 2-butoxypropyl ester",Rat,2.869,log(kg/mol),https://doi.org/10.1021/tx900189p
3997,3995,"Benzaldehyde, 2-chloro-",Rat,1.813,log(kg/mol),https://doi.org/10.1021/tx900189p
3998,3996,"1,1'-Biphenyl, (1-methylethyl)-",Rat,1.633,log(kg/mol),https://doi.org/10.1021/tx900189p
3999,3997,"Uridine, 5'-deoxy-5-fluoro-",Rat,1.861,log(kg/mol),https://doi.org/10.1021/tx900189p
4000,3998,"Acetic acid, 2-(N,N-bis(2-chloroethyl)aminophenyl)-, octadecyl ester",Rat,3.422,log(kg/mol),https://doi.org/10.1021/tx900189p
4001,3999,"1,2,3-Benzotriazin-4(3H)-one (8CI)",Rat,2.393,log(kg/mol),https://doi.org/10.1021/tx900189p
4002,4000,"1H-1,2,4-Triazole, 1-(2-(2,4-dichlorophenyl)pentyl)-",Rat,2.126,log(kg/mol),https://doi.org/10.1021/tx900189p
4003,4001,"Phosphoramidic acid, 2-propenyl-, 2-chloroethyl-2,2-dichloroethenyl ester",Rat,4.071,log(kg/mol),https://doi.org/10.1021/tx900189p
4004,4002,"beta-Alanine, N-(3-amino-2,4,6-triiodobenzoyl)-N-phenyl-",Rat,2.374,log(kg/mol),https://doi.org/10.1021/tx900189p
4005,4003,"2-Cyclohexyl cyclohexanone",Rat,1.557,log(kg/mol),https://doi.org/10.1021/tx900189p
4006,4004,"Acetic acid, 2-(N,N-bis(2-chloroethyl)aminophenyl)-, decyl ester",Rat,3.443,log(kg/mol),https://doi.org/10.1021/tx900189p
4007,4005,"Phosphoramidic acid, 2-propenyl-, cyclohexyl-2,2-dichloroethenyl ester",Rat,3.497,log(kg/mol),https://doi.org/10.1021/tx900189p
4008,4006,"Phenol, 2,6-dimethoxy-",Rat,2.448,log(kg/mol),https://doi.org/10.1021/tx900189p
4009,4007,"Phenol, 3-methyl-4-(methylthio)-",Rat,1.657,log(kg/mol),https://doi.org/10.1021/tx900189p
4010,4008,"2-Propanol, 1,1',1''-(phosphinidynetris((1-methylethylene)oxy))tri-",Rat,1.427,log(kg/mol),https://doi.org/10.1021/tx900189p
4011,4009,"Benzeneacetic acid, alpha-methyl-4-(2-methylpropyl)-, 2-methoxyphenyl ester",Rat,2.18,log(kg/mol),https://doi.org/10.1021/tx900189p
4012,4010,"Acrylic acid, 2-methoxyethyl ester (8CI)",Rat,2.507,log(kg/mol),https://doi.org/10.1021/tx900189p
4013,4011,"1,2-Benzenedicarbonitrile",Rat,3.631,log(kg/mol),https://doi.org/10.1021/tx900189p
4014,4012,"Benzaldehyde, m-bromo- (6CI,7CI,8CI)",Rat,2.216,log(kg/mol),https://doi.org/10.1021/tx900189p
4015,4013,"1-Propanol, 2-methyl-2-(methylsulfinyl)-",Rat,1.081,log(kg/mol),https://doi.org/10.1021/tx900189p
4016,4014,"Benzamide, N-(3-(1-methylethoxy)phenyl)-2-(trifluoromethyl)-",Rat,1.51,log(kg/mol),https://doi.org/10.1021/tx900189p
4017,4015,"Benzoic acid, 2-((3-(4-(1,1-dimethylethyl)phenyl)-2-methylpropylidene)amino)-, methyl ester",Rat,2.051,log(kg/mol),https://doi.org/10.1021/tx900189p
4018,4016,"3-Pentanone, 1-(4-chlorophenyl)-4,4-dimethyl-",Rat,1.854,log(kg/mol),https://doi.org/10.1021/tx900189p
4019,4017,"1-Propanol, 2-methyl-2-(methylsulfonyl)-",Rat,1.129,log(kg/mol),https://doi.org/10.1021/tx900189p
4020,4018,"Naphthalene, 2-chloro-",Rat,1.894,log(kg/mol),https://doi.org/10.1021/tx900189p
4021,4019,"Benzamide, N-(3,4-dichlorophenyl)-N-((dimethylamino)carbonyl)-",Rat,1.829,log(kg/mol),https://doi.org/10.1021/tx900189p
4022,4020,"Propanamide, 2-methyl-2-(methylsulfinyl)- (9CI)",Rat,0.97,log(kg/mol),https://doi.org/10.1021/tx900189p
4023,4021,"Propanoic acid, 2-(4-((6-chloro-2-benzothiazolyl)oxy)phenoxy)-, ethyl ester",Rat,2.62,log(kg/mol),https://doi.org/10.1021/tx900189p
4024,4022,"Carbanilic acid, 3-chloro-, 2-butenylene ester",Rat,2.286,log(kg/mol),https://doi.org/10.1021/tx900189p
4025,4023,"3-Buten-2-one, 4-(3,4-(methylenedioxy)phenyl)- (6CI,7CI,8CI)",Rat,1.677,log(kg/mol),https://doi.org/10.1021/tx900189p
4026,4024,"Propionic acid, 2-methyl-2-(methylsulfonyl)-",Rat,1.465,log(kg/mol),https://doi.org/10.1021/tx900189p
4027,4025,"Ethanol, 2-(ethyl(3-methylphenyl)amino)-",Rat,2.117,log(kg/mol),https://doi.org/10.1021/tx900189p
4028,4026,"Propanoic acid, 2-(4-((6-chloro-2-benzoxazolyl)oxy)phenoxy)-, ethyl ester, (+-)-",Rat,2.186,log(kg/mol),https://doi.org/10.1021/tx900189p
4029,4027,"Ethanol, 2,2'-((3-methylphenyl)imino)bis-",Rat,1.799,log(kg/mol),https://doi.org/10.1021/tx900189p
4030,4028,"1,3-Pentanediol",Rat,0.717,log(kg/mol),https://doi.org/10.1021/tx900189p
4031,4029,"Carbonimidic dihydrazide, bis((4-chlorophenyl)methylene)-",Rat,2.394,log(kg/mol),https://doi.org/10.1021/tx900189p
4032,4030,"2-Pyrimidinamine, N-(2,6-dichlorophenyl)-",Rat,1.706,log(kg/mol),https://doi.org/10.1021/tx900189p
4033,4031,Neopinamine,Rat,1.83,log(kg/mol),https://doi.org/10.1021/tx900189p
4034,4032,"Not Available",Rat,3.848,log(kg/mol),https://doi.org/10.1021/tx900189p
4035,4033,"Morphinan-6-beta,14-diol, 3,4-dimethoxy-17-methyl-",Rat,2.993,log(kg/mol),https://doi.org/10.1021/tx900189p
4036,4034,"Ethanol, 2,2'-((m-chlorophenyl)imino)di- (8CI)",Rat,1.622,log(kg/mol),https://doi.org/10.1021/tx900189p
4037,4035,"1,1':3',1''-Terphenyl",Rat,1.982,log(kg/mol),https://doi.org/10.1021/tx900189p
4038,4036,"2H-1,3-Benzoxazin-4(3H)-one, 2-ethyl-",Rat,2.131,log(kg/mol),https://doi.org/10.1021/tx900189p
4039,4037,"Benzenecarbohydrazonoyl chloride, N-(2,4,6-trichlorophenyl)- (9CI)",Rat,2.668,log(kg/mol),https://doi.org/10.1021/tx900189p
4040,4038,"1-Propanol, 3-(dimethylamino)-",Rat,1.685,log(kg/mol),https://doi.org/10.1021/tx900189p
4041,4039,"1H-Naphtho(2,1-b)pyran-1-one, dodecahydro-5-(acetyloxy)-3-ethenyl-3,4a,7,7,10a-pentamethyl-6,10,10b-trihydroxy-, (3R-(3-alpha,4a-beta,5-beta,6-beta,6a-alpha,10-alpha,10a-beta,10b-alpha))-",Rat,2.207,log(kg/mol),https://doi.org/10.1021/tx900189p
4042,4040,"Phenol, 2-butyl- (9CI)",Rat,2.375,log(kg/mol),https://doi.org/10.1021/tx900189p
4043,4041,"Ethanol, 2-(2-(heptyloxy)ethoxy)-",Rat,1.842,log(kg/mol),https://doi.org/10.1021/tx900189p
4044,4042,"Methanesulfonamide, N-(2-((4-amino-3-methylphenyl)ethylamino)ethyl)-",Rat,2.832,log(kg/mol),https://doi.org/10.1021/tx900189p
4045,4043,"Benzoic acid, 6-(7-(5-ethyl-5-(5-ethyltetrahydro-5-hydroxy-6-methyl-2H-pyran-2-yl)tetrahydro-3-methyl-2-furanyl)-4-hydroxy-3,5-dimethyl-6-oxononyl)-2-hydroxy-3-methyl-, (2R-(2alpha(2S*(3R*,4S*,5S*,7R*),3S*,5S*),5alpha,6beta))-",Rat,3.685,log(kg/mol),https://doi.org/10.1021/tx900189p
4046,4044,"4,7-Methano-1H-indene, 1-bromo-4,5,6,7,8,8-hexachloro-3a,4,7,7a-tetrahydro-",Rat,2.604,log(kg/mol),https://doi.org/10.1021/tx900189p
4047,4045,"2,5-Thiomorpholinedione, 3,3-dimethyl-, 2-(O-((methylamino)carbonyl)oxime)",Rat,5.319,log(kg/mol),https://doi.org/10.1021/tx900189p
4048,4046,"Butanamide, N-(2-methoxyphenyl)-3-oxo-",Rat,2.112,log(kg/mol),https://doi.org/10.1021/tx900189p
4049,4047,"2,7-Epoxy-3,6-methanooxireno(b)naphthalene, 3,4,5,6,9,9-hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro- (8CI)",Rat,3.431,log(kg/mol),https://doi.org/10.1021/tx900189p
4050,4048,"2,5-Thiomorpholinedione, 3,3,6-trimethyl-, 2-(O-((methylamino)carbonyl)oxime)",Rat,5.443,log(kg/mol),https://doi.org/10.1021/tx900189p
4051,4049,"1,3,5-Triazine-2,4,6(1H,3H,5H)-trione, 1,3,5-tris(3-(trimethoxysilyl)propyl)-",Rat,2.557,log(kg/mol),https://doi.org/10.1021/tx900189p
4052,4050,"Benzenepropanamide, N-(2-methoxyphenyl)-beta-oxo-",Rat,2.226,log(kg/mol),https://doi.org/10.1021/tx900189p
4053,4051,"Propanoic acid, 2-(4-(4-chlorophenoxy)phenoxy)-",Rat,2.387,log(kg/mol),https://doi.org/10.1021/tx900189p
4054,4052,"4(3H)-Quinazolinone, 2-methyl-3-(3-methyl-2-pyridinyl)-",Rat,2.804,log(kg/mol),https://doi.org/10.1021/tx900189p
4055,4053,"Benzenamine, N-(2-chloroethyl)-N-ethyl-",Rat,2.474,log(kg/mol),https://doi.org/10.1021/tx900189p
4056,4054,"2,5-Thiomorpholinedione, 3-methyl-, 2-(O-((methylamino)carbonyl)oxime)",Rat,4.584,log(kg/mol),https://doi.org/10.1021/tx900189p
4057,4055,"Furan, 2-(2,3-epoxypropoxy)-",Rat,2.105,log(kg/mol),https://doi.org/10.1021/tx900189p
4058,4056,"2,5-Thiomorpholinedione, 3,4-dimethyl-, 2-(O-((methyl((trichloromethyl)thio)amino)carbonyl)oxime)",Rat,5.032,log(kg/mol),https://doi.org/10.1021/tx900189p
4059,4057,"Ethanol, 2-(N-ethylanilino)- (8CI)",Rat,2.003,log(kg/mol),https://doi.org/10.1021/tx900189p
4060,4058,"Propane, 1-chloro-2,3-epithio-",Rat,3.434,log(kg/mol),https://doi.org/10.1021/tx900189p
4061,4059,"Pregna-1,4-diene-3,20-dione, 7-chloro-11-hydroxy-16-methyl-17,21-bis(1-oxopropoxy)-, (7alpha,11beta,16alpha)-",Rat,2.161,log(kg/mol),https://doi.org/10.1021/tx900189p
4062,4060,"Phenol, 2-hexyl- (9CI)",Rat,2.137,log(kg/mol),https://doi.org/10.1021/tx900189p
4063,4061,"1-Propanol, 2-chloro-, phosphate (3:1), mixed with 1-chloro-2-propanol phosphate (3:1)",Rat,2.339,log(kg/mol),https://doi.org/10.1021/tx900189p
4064,4062,"2H-1-Benzopyran-2-one, 7-hydroxy-6-methoxy- (9CI)",Rat,1.704,log(kg/mol),https://doi.org/10.1021/tx900189p
4065,4063,"Acetonitrile, dibromo-",Rat,2.909,log(kg/mol),https://doi.org/10.1021/tx900189p
4066,4064,"1-Phenanthrenemethanol, 1,2,3,4,4a,4b,5,6,7,9,10,10a-dodecahydro-1,4a-dimethyl-7-(1-methylethyl)-, (1R,4aR,4bS,10aR)-",Rat,0.618,log(kg/mol),https://doi.org/10.1021/tx900189p
4067,4065,alpha-Aescin,Rat,3.196,log(kg/mol),https://doi.org/10.1021/tx900189p
4068,4066,"Propanenitrile, 3-((2-hydroxyethyl)phenylamino)-",Rat,1.773,log(kg/mol),https://doi.org/10.1021/tx900189p
4069,4067,"Acetic acid, 2-(p-chlorophenyl)-2-isopropyl-, cyano(p-phenoxyphenyl)methyl ester",Rat,2.969,log(kg/mol),https://doi.org/10.1021/tx900189p
4070,4068,"(3beta,5beta,16beta)-3-((O-2,6-Dideoxy-beta-D-ribo-hexopyranosyl-(1-4)-O-2,6-dideoxy-beta-D-ribo-hexopyranosyl-(1-4)-2,6-dideoxy-beta-D-ribo-hexopyranosyl)oxy)-16-(formyl oxy)-14-hydroxycard-20(22)-enolide",Rat,4.431,log(kg/mol),https://doi.org/10.1021/tx900189p
4071,4069,"tert-Hexanol (9CI)",Rat,2.31,log(kg/mol),https://doi.org/10.1021/tx900189p
4072,4070,"2-Naphthalenecarboxylic acid, 3-hydroxy-",Rat,2.354,log(kg/mol),https://doi.org/10.1021/tx900189p
4073,4071,"Acridine, 9,10-dihydro- (9CI)",Rat,1.928,log(kg/mol),https://doi.org/10.1021/tx900189p
4074,4072,"1,3-Dithiolane-2-carboxaldehyde, 2-methyl-, O-((methylamino)carbonyl)oxime",Rat,4.572,log(kg/mol),https://doi.org/10.1021/tx900189p
4075,4073,"Furo(3',4':6,7)naphtho(2,3-d)-1,3-dioxol-6(5aH)-one, 5,8,8a,9-tetrahydro-9-((4,6-O-(phenylmethylene)-beta-d-glucopyranosyl)oxy)-5-(3,4,5-trimethoxyphenyl)-, (5R-(5alpha,5abeta,8aalpha,9alpha))-",Rat,2.907,log(kg/mol),https://doi.org/10.1021/tx900189p
4076,4074,"(1,1'-Biphenyl)-4-ol, 3-(1-pyrrolidinylmethyl)-",Rat,3.927,log(kg/mol),https://doi.org/10.1021/tx900189p
4077,4075,"Phosphoric acid, methylphenyl diphenyl ester",Rat,2.38,log(kg/mol),https://doi.org/10.1021/tx900189p
4078,4076,"Pyrrolidine, 1-((4-methoxy(1,1'-biphenyl)-3-yl)methyl)-",Rat,3.98,log(kg/mol),https://doi.org/10.1021/tx900189p
4079,4077,"Benzene, 1,2-dimethoxy-4-(1-propenyl)-",Rat,1.853,log(kg/mol),https://doi.org/10.1021/tx900189p
4080,4078,"Propanoic acid, 2,2,3-trichloro-",Rat,1.858,log(kg/mol),https://doi.org/10.1021/tx900189p
4081,4079,"Quinoline, 2-(2-methylpropyl)-",Rat,2.259,log(kg/mol),https://doi.org/10.1021/tx900189p
4082,4080,"Phosphoric acid, 2,4-dichlorophenyl diethyl ester",Rat,3.476,log(kg/mol),https://doi.org/10.1021/tx900189p
4083,4081,"3,5-Pyrazolidinedione, 4-benzyl-1,2-diphenyl-",Rat,3.062,log(kg/mol),https://doi.org/10.1021/tx900189p
4084,4082,"(1,1'-Biphenyl)-4-ol, 3-(1-piperidinylmethyl)-",Rat,3.95,log(kg/mol),https://doi.org/10.1021/tx900189p
4085,4083,"3,5-Pyrazolidinedione, 1,2-diphenyl-4-isopropylidene-",Rat,2.357,log(kg/mol),https://doi.org/10.1021/tx900189p
