Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL2338021,,0,468.97,0,2.36,CCc1[nH]c2nc(Sc3cnc4c(c3)c(=O)ncn4C)nc(N3C[C@H]4[C@H](N)[C@H]4C3)c2c1Cl,MIC,'=',32.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL2346353,Antibacterial activity against wild type Escherichia coli ATCC 25922 by broth microdilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL2331254,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013,None,
CHEMBL44354,CEFTAZIDIME,4,546.59,2,-1.30,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,MIC,'<',0.5,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1638250,Antimicrobial activity against Escherichia coli ATCC 25922 by Etest method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1629638,1,Scientific Literature,Antimicrob. Agents Chemother.,2009,None,
CHEMBL1631306,,0,429.52,1,5.45,O=C1CSC(c2cn(-c3ccccc3)nc2-c2ccccc2)N1Cc1ccc(F)cc1,MIC,'=',50.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1639159,Antimicrobial activity against Escherichia coli ATCC 25922 after 24 to 48 hrs by micro dilution susceptibility test,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1629521,1,Scientific Literature,Eur. J. Med. Chem.,2010,None,
CHEMBL3322909,,0,696.74,3,5.42,CC(Cc1cn(CC(=O)c2ccc(F)cc2)nn1)(OCc1cn(CC(=O)c2ccc(F)cc2)nn1)c1ccc(S(=O)(=O)c2ccccc2)cc1,MIC,'=',100.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3368163,Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by two fold serial dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3351505,1,Scientific Literature,Eur. J. Med. Chem.,2014,None,
CHEMBL8,CIPROFLOXACIN,4,331.35,0,1.58,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,MIC,'=',25.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3368163,Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by two fold serial dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3351505,1,Scientific Literature,Eur. J. Med. Chem.,2014,None,
CHEMBL1922401,,0,432.23,0,4.36,O=[N+]([O-])c1cccc(C(c2ccc(O)cc2O)c2cc(Br)c(O)cc2O)c1,MIC,'>',100.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1926487,Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by two fold serial dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1921790,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,None,
CHEMBL2063802,,0,359.42,0,3.06,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(OC)cc1,MIC,'=',1250.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL2071785,Antibacterial activity against Escherichia coli ATCC 25922,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL2069240,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,None,
CHEMBL1099205,,0,329.40,0,3.05,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1,MIC,'=',2500.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL2071785,Antibacterial activity against Escherichia coli ATCC 25922,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL2069240,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,None,
CHEMBL2151447,,0,385.01,0,3.96,Oc1ccc(-c2nnc(-c3cc(Br)c(Br)[nH]3)o2)cc1,MIC,'=',12.5,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL2156756,Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by broth dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL2150987,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,None,
CHEMBL2047777,,0,406.33,0,4.29,O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2cccs2)=N1,MIC,'=',6.25,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL2051260,Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by MTT assay,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL2046396,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,None,
CHEMBL2283498,,0,423.29,0,3.08,COc1ccc(Br)c(C(=O)NN2C(=O)CSC2c2ccccc2O)c1,MIC,'=',12.5,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3077203,Antibacterial activity against Escherichia coli ATCC 25922 assessed as growth inhibition by serial plate dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3046513,1,Scientific Literature,Med Chem Res,2013,None,
CHEMBL2059838,,0,417.25,0,3.27,O=C(NN1C(=O)[C@H](Cl)[C@H]1c1ccc(O)cc1)c1cc(-c2ccc(Cl)cc2)n[nH]1,MIC,'=',0.01,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL2061991,Antibacterial activity against Escherichia coli ATCC 25922,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL2057135,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,None,
CHEMBL2296025,,0,471.57,1,5.34,Cc1cccc(NC(=S)Nc2ccc3ncnc(Sc4nnc(-c5cccnc5)o4)c3c2)c1,MIC,'=',50.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3073158,Antimicrobial activity against Escherichia coli ATCC 25922 assessed as growth inhibition after 24 hr by NCCLS broth dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3046216,1,Scientific Literature,Med Chem Res,2013,None,
CHEMBL1642043,DYSOXYHAINIC ACID J,0,456.71,1,7.54,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC=C4[C@@](C)(CCC(=O)O)[C@H](C(C)(C)O)CC[C@]43C)[C@@H]2C1,MIC,'>',50.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1647285,Antibacterial activity against Escherichia coli ATCC 25922 assessed as inhibition of visible growth,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1641581,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,None,
CHEMBL1164148,,0,249.29,0,2.75,CCOC(=O)/C=C\Oc1nc2ccccc2s1,MIC,'>',128.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1167747,Antibacterial activity against Escherichia coli ATCC 25922 after 18 to 24 hrs by microtiter plate method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1166008,1,Scientific Literature,Bioorg. Med. Chem.,2010,None,
CHEMBL1945476,,0,501.59,1,3.18,COc1cc(NC(=S)NNC(=O)c2ccc(S(=O)(=O)c3ccccc3)cc2)cc(OC)c1OC,MIC,'=',128.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1949373,Antibacterial activity against Escherichia coli ATCC 25922 after 20 hrs by broth microdilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1944534,1,Scientific Literature,Eur. J. Med. Chem.,2012,None,
CHEMBL8,CIPROFLOXACIN,4,331.35,0,1.58,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,MIC,'=',12.5,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL2389197,Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by two fold serial dilution technique,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL2385069,1,Scientific Literature,Eur. J. Med. Chem.,2013,None,
CHEMBL2296438,,0,569.72,2,5.10,Cc1ccc(NC(=S)Nc2cc3c(Sc4nnc(-c5cccnc5)o4)ncnc3cc2N2CCN(C)CC2)cc1,MIC,'=',50.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3073158,Antimicrobial activity against Escherichia coli ATCC 25922 assessed as growth inhibition after 24 hr by NCCLS broth dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3046216,1,Scientific Literature,Med Chem Res,2013,None,
CHEMBL2298861,,0,412.90,0,3.53,O=c1ccc(-c2ccc(Cl)cc2)nn1CCN1CCN(c2ccc(F)cc2)CC1,MIC,'=',64.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3069285,Antibacterial activity against Escherichia coli ATCC 25922 after 24 hr by two-fold serial dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3045332,1,Scientific Literature,Med Chem Res,2013,None,
CHEMBL2298855,,0,390.49,0,2.74,COc1ccc(-c2ccc(=O)n(CCN3CCN(c4ccccc4)CC3)n2)cc1,MIC,'=',64.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3069285,Antibacterial activity against Escherichia coli ATCC 25922 after 24 hr by two-fold serial dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3045332,1,Scientific Literature,Med Chem Res,2013,None,
CHEMBL1163208,,0,193.20,0,1.54,CCOC(=O)/C=C\Oc1cccnc1,MIC,'>',128.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1167747,Antibacterial activity against Escherichia coli ATCC 25922 after 18 to 24 hrs by microtiter plate method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1166008,1,Scientific Literature,Bioorg. Med. Chem.,2010,None,
CHEMBL174,AMPICILLIN,4,349.41,0,0.32,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,MIC,'=',8.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3069285,Antibacterial activity against Escherichia coli ATCC 25922 after 24 hr by two-fold serial dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3045332,1,Scientific Literature,Med Chem Res,2013,None,
CHEMBL1928923,,0,430.46,0,4.91,COc1cccc(/C=C/C(=O)c2cc(C(=O)/C=C/c3cccc(OC)c3)c(O)cc2O)c1,MIC,'=',50.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3076027,Antibacterial activity against Escherichia coli ATCC 25922 assessed as growth inhibition after 24 hr by broth dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3046640,1,Scientific Literature,Med Chem Res,2013,None,
CHEMBL2283489,,0,437.32,0,3.39,COc1ccc(C2SCC(=O)N2NC(=O)c2cc(OC)ccc2Br)cc1,MIC,'=',12.5,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3077203,Antibacterial activity against Escherichia coli ATCC 25922 assessed as growth inhibition by serial plate dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3046513,1,Scientific Literature,Med Chem Res,2013,None,
CHEMBL2282526,,0,449.51,0,3.85,CC1CCC(NC(=O)NCCn2c(-c3ccccc3)nc3ccc([N+](=O)[O-])cc3c2=O)CC1,MIC,'=',40.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3078154,Antibacterial activity against Escherichia coli ATCC 25922 assessed as growth inhibition after 24 hr by serial broth dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3045273,1,Scientific Literature,Med Chem Res,2013,None,
CHEMBL2282752,,0,621.50,2,8.66,COc1ccc(C2=NN(c3nc(-c4ccc([N+](=O)[O-])cc4)cs3)C(c3ccc(-c4ccc(Cl)cc4Cl)o3)C2)cc1OC,MIC,'=',6.25,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3060546,Antibacterial activity against Escherichia coli ATCC 25922 assessed as growth inhibition by serial plate dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3045838,1,Scientific Literature,Med Chem Res,2013,None,
CHEMBL1091246,,0,322.41,0,4.37,CC(C)CC(=O)OC(Cn1ccnc1)c1ccc2ccccc2c1,MIC,'>',1024.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1112629,Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by broth microdilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1156239,1,Scientific Literature,Bioorg. Med. Chem.,2010,None,
CHEMBL256425,,0,311.38,0,2.20,COc1cc(/C=C2\SC(=S)NC2=O)cc(OC)c1OC,MIC,'>',128.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1103682,Antibacterial activity against Escherichia coli ATCC 25922 after 18 to 24 hrs,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1157018,1,Scientific Literature,Eur. J. Med. Chem.,2010,None,
CHEMBL2376516,,0,334.51,0,4.02,C=CCn1c(-c2cccs2)nn(CN2CCC(C)CC2)c1=S,MIC,'=',3.12,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL2380146,Antibacterial activity against Escherichia coli ATCC 25922 assessed as growth inhibition after 3 to 4 days by serial plate dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL2375229,1,Scientific Literature,Eur. J. Med. Chem.,2013,None,
CHEMBL2338017,,0,437.96,0,3.66,CCc1[nH]c2nc(Sc3cnc4cccnc4c3)nc(N3C[C@H]4[C@H](N)[C@H]4C3)c2c1Cl,MIC,'=',8.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL2346345,Antibacterial activity against wild type Escherichia coli ATCC 25922 by broth microdilution method in presence of 20% mouse serum,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL2331254,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013,None,
CHEMBL1934611,,0,446.77,0,1.39,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1nc2cc(C(F)(F)F)cc(Cl)c2[nH]1,MIC,'>',64.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1937365,Antibacterial activity against Escherichia coli ATCC 25922 after overnight incubation by twofold broth dilution technique,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1933053,1,Scientific Literature,Bioorg. Med. Chem.,2012,None,
CHEMBL4475969,,0,906.17,2,3.75,CO[C@]1(C)C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(OC)C[C@@H](C)[C@H](O)[C@H](C)CN(C)C[C@H](COCc3cn(-c4ccc(C)cc4)nn3)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O,MIC,'=',64.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL4336176,Antibacterial activity against penicillin-susceptible Escherichia coli ATCC 25922 incubated for 24 hrs by broth dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL4334458,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL1911467,,0,421.33,0,3.03,COC(=O)Cc1cc(/C=N/NC(=O)c2cnc3c(C(F)(F)F)cccc3c2O)co1,MIC,'=',3.12,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1913519,Antibacterial activity against Escherichia coli ATCC 25922 after 18 to 25 hrs by serial plate dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1909590,1,Scientific Literature,Eur. J. Med. Chem.,2011,None,
CHEMBL373496,GRAMICIDIN S,0,1141.47,None,None,CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O,MIC,'=',32.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1044248,Antibacterial activity against Escherichia coli ATCC 25922 after 24 to 96 hrs by well microplate assay,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1152538,1,Scientific Literature,Bioorg. Med. Chem.,2009,None,
CHEMBL610337,,0,1198.52,None,None,CC(=O)Nc1ccc(C[C@@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]3CCCN3C2=O)cc1,MIC,'=',64.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1044248,Antibacterial activity against Escherichia coli ATCC 25922 after 24 to 96 hrs by well microplate assay,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1152538,1,Scientific Literature,Bioorg. Med. Chem.,2009,None,
CHEMBL564692,,0,332.41,0,2.15,Nn1c(-c2ccc(S(=O)(=O)c3ccccc3)cc2)n[nH]c1=S,MIC,'=',512.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1174264,Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by broth microdilution technique,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1177842,1,Scientific Literature,Eur. J. Med. Chem.,2010,None,
CHEMBL1170559,,0,320.78,0,4.20,Clc1nc2ccccc2cc1Cn1cc(-c2ccccc2)nn1,MIC,'=',15.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1175074,Antibacterial activity against Escherichia coli ATCC 25922 after 24 to 72 hrs by cup plate method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1177890,1,Scientific Literature,Eur. J. Med. Chem.,2010,None,
CHEMBL174,AMPICILLIN,4,349.41,0,0.32,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,MIC,'=',2.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1174264,Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by broth microdilution technique,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1177842,1,Scientific Literature,Eur. J. Med. Chem.,2010,None,
CHEMBL1171881,,0,469.34,0,2.43,Nn1c(SCC(=O)O)nnc1-c1ccc(S(=O)(=O)c2ccc(Br)cc2)cc1,MIC,'=',64.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1174264,Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by broth microdilution technique,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1177842,1,Scientific Literature,Eur. J. Med. Chem.,2010,None,
CHEMBL3400850,,0,930.28,2,9.33,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)N(Cc2ccccc2)Cc2ccccc2)CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,MIC,'>',256.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3405980,Antimicrobial activity against Escherichia coli ATCC 25922 after 18 hrs by twofold serial broth dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3400015,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2015,None,
CHEMBL1911466,,0,428.37,0,4.21,COc1ccc2[nH]cc(/C=N/NC(=O)c3cnc4c(C(F)(F)F)cccc4c3O)c2c1,MIC,'=',0.1,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1913519,Antibacterial activity against Escherichia coli ATCC 25922 after 18 to 25 hrs by serial plate dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1909590,1,Scientific Literature,Eur. J. Med. Chem.,2011,None,
CHEMBL1945482,,0,477.49,1,5.68,O=S(=O)(c1ccccc1)c1ccc(-c2nnc(Nc3ccc(OC(F)(F)F)cc3)s2)cc1,MIC,'=',128.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1949373,Antibacterial activity against Escherichia coli ATCC 25922 after 20 hrs by broth microdilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1944534,1,Scientific Literature,Eur. J. Med. Chem.,2012,None,
CHEMBL2296028,,0,539.63,1,4.62,CN1CCN(c2cc3ncnc(Sc4nnc(-c5cccnc5)o4)c3cc2NC(=O)Nc2ccccc2)CC1,MIC,'=',25.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3073158,Antimicrobial activity against Escherichia coli ATCC 25922 assessed as growth inhibition after 24 hr by NCCLS broth dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3046216,1,Scientific Literature,Med Chem Res,2013,None,
CHEMBL2237070,,0,289.79,0,4.07,S=C1COc2ccccc2CN1c1ccc(Cl)cc1,MIC,'=',400.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3049011,Antibacterial activity Escherichia coli ATCC 25922 after 16 to 20 hr by broth microdilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3045204,1,Scientific Literature,Med Chem Res,2011,None,
CHEMBL1649716,OLAQUINDOX,0,263.25,0,-0.07,Cc1c(C(=O)NCCO)[n+](=O)c2ccccc2n1[O-],MIC,'=',8.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1667392,Antibacterial activity against Escherichia coli ATCC 25922 by broth dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1649569,1,Scientific Literature,Antimicrob. Agents Chemother.,2009,None,
CHEMBL2153809,,0,411.05,0,4.02,O=C(Cc1ccccc1)c1nnc(-c2cc(Br)c(Br)[nH]2)o1,MIC,'=',3.125,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL2156756,Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by broth dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL2150987,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,None,
CHEMBL1652209,,0,449.81,1,5.54,S=c1n(CN2CCCC2)nc(-c2cccc(Cl)c2)n1-c1ccccc1Br,MIC,'>',1000.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1663163,Antimicrobial activity against Escherichia coli ATCC 25922 after 18 hrs by broth microdilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1649393,1,Scientific Literature,Eur. J. Med. Chem.,2011,None,
CHEMBL1289751,,0,278.36,0,3.41,COc1ccc2[nH]c3c(c2c1)CCNC3c1ccccc1,MIC,'>',200.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1292123,Antimicrobial activity against Escherichia coli ATCC 25922,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1287712,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
